OBJECTID1,HUC_8,HUC_10,HUC_12,ACRES,HU_10_NAME,HU_12_NAME,Basin,DWQ_Basin,Population,Shape__Area,Shape__Length,POP_2010,POP_2000,AREA,POP_CHG_10_20,POP_CHG_00_10,lat,long
223,3030007,303000706,30300070607,22963.54,Angola Swamp-Northeast Cape Fear River,Middle Shaken Creek,CPF,Cape Fear,213,137209717.8,56156.92626,106,147,35.88059076,107,-41,34.5993793,-77.7339362
244,3030007,303000706,30300070606,20016.45,Angola Swamp-Northeast Cape Fear River,Upper Shaken Creek,CPF,Cape Fear,159,119681376.6,54362.61286,71,87,31.27569615,88,-16,34.5993793,-77.7339362
170,3030007,303000706,30300070603,31806.32,Angola Swamp-Northeast Cape Fear River,Shelter Swamp Creek,CPF,Cape Fear,149,190510616.3,79059.96378,165,305,49.69737929,-16,-140,34.6046407,-77.6460953
781,3040203,304020308,30402030801,27127.11,Middle Big Swamp,Crawley Swamp,LBR,Lumber,3086,162454544.3,64416.20599,3496,2752,42.38611065,-410,744,34.6060285,-78.767422
1597,3020302,302030202,30203020208,20917.03,New River,Frenchs Creek-New River,WOK,White Oak,5023,125319864.5,52114.6588,4258,7398,,765,-3140,34.6195382,-77.3049794
185,3030006,303000608,30300060803,22499.46,Black River,Kings Branch-Black River,CPF,Cape Fear,570,134860260.3,69679.22438,654,801,35.15541171,-84,-147,34.6365557,-78.230168
94,3030005,303000502,30300050206,19631.24,Turnbull Creek-Cape Fear River,White Lake-Cape Fear River,CPF,Cape Fear,1836,117662679.9,107063.1376,2163,1747,30.67381813,-327,416,34.6404489,-78.4838952
166,3030007,303000706,30300070609,16451.07,Angola Swamp-Northeast Cape Fear River,Lower Holly Shelter Creek,CPF,Cape Fear,183,98550547.44,54224.20493,299,198,25.70474268,-116,101,34.6479003,-77.7001341
210,3030007,303000706,30300070604,17651.7,Angola Swamp-Northeast Cape Fear River,Upper Holly Shelter Creek,CPF,Cape Fear,1211,105880392.2,58665.16404,1209,1255,27.58080137,2,-46,34.6479003,-77.7001341
784,3040203,304020305,30402030501,22624.43,Raft Swamp,Upper Raft Swamp,LBR,Lumber,4590,136591588.5,54311.32202,4308,3510,35.35066807,282,798,34.6483012,-79.098396
807,3040203,304020305,30402030504,24711.85,Raft Swamp,Middle Raft Swamp,LBR,Lumber,5488,148684498,91591.557,5988,5162,38.61225834,-500,826,34.6483012,-79.098396
837,3040203,304020305,30402030505,10343,Raft Swamp,Lower Raft Swamp,LBR,Lumber,4729,62031167.1,39758.33696,5525,4907,16.16093483,-796,618,34.6483012,-79.098396
840,3040204,304020403,30402040303,14010.77,Shoe Heel Creek,Headwaters Shoe Heel Creek,LBR,Lumber,1532,84447328.15,62433.48378,2038,1584,21.89183031,-506,454,34.6504772,-79.3690824
867,3040203,304020308,30402030802,27591.17,Middle Big Swamp,Jackson Swamp-Big Swamp,LBR,Lumber,3683,165274289.2,86303.2819,4164,3756,43.11120609,-481,408,34.6558325,-78.9334204
150,3030007,303000706,30300070602,17044.74,Angola Swamp-Northeast Cape Fear River,Headwaters Sandy Run Swamp,CPF,Cape Fear,1114,102202350.2,50916.75274,865,645,26.63239921,249,220,34.6620214,-77.6421431
789,3040203,304020310,30402031001,22649.12,Saddletree Swamp-Lumber River,Saddletree Swamp,LBR,Lumber,13671,135879715.9,64883.51367,14156,12873,35.38924253,-485,1283,34.6807193,-79.0244763
1530,3020301,302030107,30203010703,10369.45,Bogue Banks-Shackleford Banks,Lighthouse Channel-Back Sound,WOK,White Oak,358,62181986.46,36363.7743,427,557,,-69,-130,34.6839431,-76.5632726
1633,3020301,302030107,30203010701,18877.6,Bogue Banks-Shackleford Banks,Town of Salter Path-Jumping Run,WOK,White Oak,5506,113347233.7,51576.59195,5889,5471,,-383,418,34.6884952,-76.886051
1582,3020301,302030107,30203010704,10981.65,Bogue Banks-Shackleford Banks,Carrot Island-Beaufort Inlet,WOK,White Oak,2631,65178327.86,47586.30212,2765,3424,,-134,-659,34.6937732,-76.6663185
1565,3020301,302030107,30203010705,17982.91,Bogue Banks-Shackleford Banks,Bogue Banks-Shackleford Banks,WOK,White Oak,214,15225256.29,114202.2165,261,533,,-47,-272,34.6946061,-76.8146587
1588,3020301,302030103,30203010303,12878.1,Bogue Banks-Bogue Sound,Bogue Banks-Bogue Sound,WOK,White Oak,4131,77278537.99,45322.09521,3352,2613,,779,739,34.6946061,-76.8146587
1615,3020301,302030103,30203010304,14797.99,Bogue Banks-Bogue Sound,Bogue Sound-Bogue Inlet,WOK,White Oak,5694,88736099.07,64327.1898,5129,4541,,565,588,34.6946061,-76.8146587
1625,3020301,302030103,30203010305,9679.33,Bogue Banks-Bogue Sound,Bogue Banks-Bear Island,WOK,White Oak,557,10070146.66,90396.64801,503,553,,54,-50,34.6946061,-76.8146587
1638,3020302,302030202,30203020206,13319.98,New River,Wallace Creek,WOK,White Oak,5469,79930215.93,44628.51546,4081,5219,,1388,-1138,34.6989987,-77.2981542
1562,3020301,302030106,30203010602,10082.67,Oyster Creek-Jarrett Bay,Great Island-Horse Island,WOK,White Oak,103,60653433.34,35929.64838,212,202,,-109,10,34.7043288,-76.6435398
176,3030007,303000706,30300070601,31400.39,Angola Swamp-Northeast Cape Fear River,Angola Swamp,CPF,Cape Fear,248,188473308.5,60004.94228,263,222,49.06313285,-15,41,34.7058938,-77.8710285
1337,3020105,302010504,30201050401,37078.93,Cape Lookout Shoals-Core Banks,Core Banks-Drum Inlet,TAR,Tar-Pamlico,163,223846795.6,80636.73972,243,344,,-80,-101,34.706389,-76.458889
847,3040203,304020307,30402030705,13923.84,Upper Big Swamp,Lewis Mill Branch-Big Swamp,LBR,Lumber,1168,83582097.54,59031.4331,1172,1000,21.75600513,-4,172,34.7090177,-78.8545424
1559,3020301,302030103,30203010301,21022.21,Bogue Banks-Bogue Sound,Queen Creek,WOK,White Oak,16539,126173826.2,56732.36095,14614,10928,,1925,3686,34.7120441,-77.1945158
795,3040203,304020307,30402030701,15645.37,Upper Big Swamp,Upper Tenmile Swamp,LBR,Lumber,1799,94005026.01,53574.71254,1978,1662,24.44589584,-179,316,34.7154601,-78.9316228
809,3040203,304020307,30402030702,24204.8,Upper Big Swamp,Lower Tenmile Swamp,LBR,Lumber,2232,145310822.4,66507.71542,2426,2249,37.81998955,-194,177,34.7154601,-78.9316228
1024,3010107,301010706,30101070603,16469.4,Gardener Creek-Roanoke River,Broad Creek-Roanoke River,ROA,Roanoke,518,101676904.8,59194.34517,603,581,25.73343721,-85,22,34.720556,-76.936667
1034,3010107,301010708,30101070807,8234.6,Outlet Cashie River,Broad Creek-Cashie River,ROA,Roanoke,73,50908164.89,34223.51504,71,59,12.86655926,2,12,34.720556,-76.936667
1275,3010205,301020515,30102051502,17043.46,Croatan Sound,Broad Creek-Roanoke Sound,PAS,Pasquotank,877,105200673.6,47348.90258,836,961,,41,-125,34.720556,-76.936667
1352,3020104,302010401,30201040105,14640.77,Chocowinity Bay-Pamlico River,Broad Creek,TAR,Tar-Pamlico,4459,89664395.72,56744.70817,4708,4434,,-249,274,34.720556,-76.936667
1372,3020104,302010403,30201040304,25968.77,Pantego Creek,Deep Run-Broad Creek,TAR,Tar-Pamlico,787,159241264.6,60146.0618,820,819,,-33,1,34.720556,-76.936667
1424,3020204,302020407,30202040703,22067.04,Neuse River,Broad Creek,NEU,Neuse,817,133692739.4,75448.89637,780,682,,37,98,34.720556,-76.936667
972,3040204,304020403,30402040305,30520.59,Shoe Heel Creek,Maxton Pond-Shoe Heel Creek,LBR,Lumber,3062,169787759.8,96046.681,3743,4119,44.22752574,-681,-376,34.7207034,-79.3669714
1577,3020301,302030107,30203010702,7567.08,Bogue Banks-Shackleford Banks,Morehead City-Drum Shoals,WOK,White Oak,5528,45429689.71,31330.17975,5140,4978,,388,162,34.7229391,-76.7260436
133,3030006,303000608,30300060802,17058.71,Black River,Canty Mill Creek-Black River,CPF,Cape Fear,541,102437764.5,52618.16624,632,637,26.65423595,-91,-5,34.7238244,-78.2440526
40,3030005,303000504,30300050407,10536.89,Hood Creek-Cape Fear River,Grist Mill Branch-Cape Fear River,CPF,Cape Fear,641,62720767.16,49548.57727,617,303,16.46389013,24,314,34.7256634,-78.4904278
42,3030005,303000501,30300050104,28162.21,Harrison Creek-Cape Fear River,Phillips Creek-Cape Fear River,CPF,Cape Fear,1227,169353143.3,92420.0709,1478,1283,44.00345889,-251,195,34.7256634,-78.4904278
58,3030004,303000401,30300040104,18694.92,Buckhorn Creek-Cape Fear River,Gulf Creek-Cape Fear River,CPF,Cape Fear,1303,114586193.2,72616.36307,1241,1112,29.21081468,62,129,34.7256634,-78.4904278
73,3030005,303000505,30300050501,18164.04,Brunswick River-Cape Fear River,Indian Creek-Cape Fear River,CPF,Cape Fear,1898,107982385.9,48366.44578,2011,1889,28.38132036,-113,122,34.7256634,-78.4904278
89,3030004,303000405,30300040505,11938.72,Buies Creek-Cape Fear River,Dry Creek-Cape Fear River,CPF,Cape Fear,4036,72869747.48,70390.55551,3583,3604,18.6542484,453,-21,34.7256634,-78.4904278
120,3030005,303000508,30300050804,19500.72,Cape Fear River,Frying Pan Shoals-Cape Fear River,CPF,Cape Fear,100,6340554.674,34903.8477,49,106,1.683569568,51,-57,34.7256634,-78.4904278
217,3030005,303000504,30300050405,20186.98,Hood Creek-Cape Fear River,Mitchell Landing-Cape Fear River,CPF,Cape Fear,391,120304424.6,88782.12198,433,467,31.54216674,-42,-34,34.7256634,-78.4904278
83,3030005,303000502,30300050201,35250.11,Turnbull Creek-Cape Fear River,Ellis Creek,CPF,Cape Fear,713,211887679.4,96644.85692,874,732,55.07829195,-161,142,34.7267194,-78.662563
833,3040203,304020305,30402030503,27738.28,Raft Swamp,Richland Swamp,LBR,Lumber,5106,166771836.7,88470.00309,5993,5235,43.34106533,-887,758,34.7270613,-79.1237938
132,3030007,303000702,30300070203,19487.96,Headwaters Northeast Cape Fear River,Polly Run Creek-Northeast Cape Fear River,CPF,Cape Fear,2085,118241040.5,56843.84851,2894,2356,30.44993494,-809,538,34.7279398,-77.8765814
184,3030007,303000702,30300070201,19845.84,Headwaters Northeast Cape Fear River,Lewis Branch-Northeast Cape Fear River,CPF,Cape Fear,4326,120534522.9,54141.9858,4798,4191,31.00912317,-472,607,34.7279398,-77.8765814
314,3030007,303000708,30300070802,34936.35,Harrisons Creek-Northeast Cape Fear River,Pike Creek-Northeast Cape Fear River,CPF,Cape Fear,3685,208646899.6,74020.82807,3776,2797,54.58795059,-91,979,34.7279398,-77.8765814
1531,3020301,302030106,30203010604,21065.87,Oyster Creek-Jarrett Bay,Town of Marshallberg-Great Shoal,WOK,White Oak,789,126525195.4,56776.60532,914,998,,-125,-84,34.7279403,-76.5157565
827,3040203,304020312,30402031201,15996.04,Headwaters Ashpole Swamp,Horse Swamp,LBR,Lumber,975,95629973.75,55866.74795,1198,1119,24.99381416,-223,79,34.7329816,-77.2764329
1553,3020301,302030102,30203010205,12084.4,Outlet White Oak River,Pettiford Creek,WOK,White Oak,2006,72583376.03,42504.67365,1819,1221,,187,598,34.7342081,-77.0326979
852,3040203,304020303,30402030303,14950.65,Gum Swamp-Lumber River,Town of Maxton-Lumber River,LBR,Lumber,4391,89881395.72,57833.92483,3277,3085,23.36039353,1114,192,34.7351614,-79.3489317
862,3040203,304020307,30402030703,12549.96,Upper Big Swamp,Goodman Swamp,LBR,Lumber,844,75394953.26,49719.95946,852,733,19.60930549,-8,119,34.7376626,-78.8156087
1607,3020302,302030201,30203020105,11967.92,Headwaters New River,Wilson Bay-New River,WOK,White Oak,25768,71916998.62,43768.65582,26108,25128,,-340,980,34.7380956,-77.4286011
285,3030007,303000706,30300070605,16837.97,Angola Swamp-Northeast Cape Fear River,Angola Creek,CPF,Cape Fear,379,101039752.2,54281.34808,411,437,26.30933638,-32,-26,34.7496744,-77.7187389
167,3030006,303000602,30300060205,12046.06,Lower South River,Cypress Creek,CPF,Cape Fear,323,72453614.38,47761.8339,403,320,18.82197315,-80,83,34.7515554,-77.7049757
213,3030007,303000704,30300070403,22327.39,Cypress Creek-Northeast Cape Fear River,Cypress Creek,CPF,Cape Fear,1228,134252406,63497.13526,1456,1372,34.8865505,-228,84,34.7515554,-77.7049757
295,3030007,303000707,30300070701,13945.53,Long Creek,Bee Branch-Cypress Creek,CPF,Cape Fear,331,83473746.37,51479.0863,395,375,21.78988557,-64,20,34.7515554,-77.7049757
654,3010204,301020409,30102040901,19703.64,Tarrara Creek-Meherrin River,Cypress Creek,CHO,Chowan,925,122258602.2,64150.44104,1136,1251,30.43504336,-211,-115,34.7515554,-77.7049757
885,3040206,304020602,30402060204,25415.05,White Marsh,Cypress Creek-White Marsh,LBR,Lumber,1391,150852277.7,71101.50416,1730,1510,39.71101175,-339,220,34.7515554,-77.7049757
112,3030007,303000705,30300070502,14686.53,Rockfish Creek,Upper Doctors Creek,CPF,Cape Fear,601,88234566.46,47606.34067,690,644,22.94770415,-89,46,34.7537854,-78.1222035
173,3030007,303000705,30300070503,20861.25,Rockfish Creek,Lower Doctors Creek,CPF,Cape Fear,742,125236987.1,61330.52926,763,793,32.59570819,-21,-30,34.7537854,-78.1222035
1539,3020302,302030201,30203020102,22743.46,Headwaters New River,Headwaters New River,WOK,White Oak,4816,137201552.3,63337.88499,3998,3086,,818,912,34.7540836,-77.4693666
1544,3020302,302030201,30203020103,18267.49,Headwaters New River,Cowhorn Swamp-New River,WOK,White Oak,6570,110122859.1,67528.58274,4712,1852,,1858,2860,34.7540836,-77.4693666
1618,3020302,302030201,30203020104,39327.64,Headwaters New River,Blue Creek-New River,WOK,White Oak,32021,236714108.8,76379.27289,25112,17101,,6909,8011,34.7540836,-77.4693666
7,3030005,303000502,30300050205,21187.77,Turnbull Creek-Cape Fear River,Lower Turnbull Creek,CPF,Cape Fear,1667,127044739.1,51804.55138,2113,1712,33.10588932,-446,401,34.7594165,-78.6114768
74,3030005,303000502,30300050204,13902.85,Turnbull Creek-Cape Fear River,Middle Turnbull Creek,CPF,Cape Fear,344,83541380.31,54271.13669,431,484,21.72320521,-87,-53,34.7594165,-78.6114768
77,3030005,303000502,30300050203,21411.83,Turnbull Creek-Cape Fear River,Upper Turnbull Creek,CPF,Cape Fear,428,128961494.2,55909.36387,464,517,33.45597895,-36,-53,34.7594165,-78.6114768
1470,3020201,302020105,30202010501,21583.2,Middle Falls Lake,Lodge Creek,NEU,Neuse,6999,134181269.2,75491.59849,5895,3841,,1104,2054,34.767732,-76.8173138
163,3030007,303000704,30300070405,22039.97,Cypress Creek-Northeast Cape Fear River,Oakie Branch-Northeast Cape Fear River,CPF,Cape Fear,2192,132515951.2,68992.20881,2415,1493,34.43746794,-223,922,34.7695698,-77.9383602
183,3030007,303000704,30300070401,11531.81,Cypress Creek-Northeast Cape Fear River,Ninemile Creek,CPF,Cape Fear,1328,69312979.63,38509.91585,1464,1141,18.01845905,-136,323,34.7696408,-77.6621956
1627,3020301,302030104,30203010401,21381.85,Newport River,Upper Newport River,WOK,White Oak,1568,128618089.7,46023.45137,1593,1194,,-25,399,34.7719043,-76.8446894
1637,3020301,302030104,30203010402,24602.15,Newport River,Middle Newport River,WOK,White Oak,11865,147965809,58312.5038,11810,9648,,55,2162,34.7719043,-76.8446894
1561,3020302,302030202,30203020202,14998.83,New River,Little Northeast Creek,WOK,White Oak,10318,90172338.46,42121.88931,8535,6824,,1783,1711,34.7734577,-77.3137736
200,3030006,303000602,30300060202,32469.89,Lower South River,Big Swamp,CPF,Cape Fear,3225,196317922.2,92486.48374,3564,3549,50.7342028,-339,15,34.7790474,-78.7360505
808,3040201,304020105,30402010501,20554.18,Reedys Branch-Pee Dee River,Westfield Creek,YAD,Yadkin Pee Dee,228,18598713.98,25491.14839,260,300,4.828796777,-32,-40,34.7831338,-79.9696124
189,3030007,303000705,30300070501,13425.94,Rockfish Creek,Duff Creek,CPF,Cape Fear,1370,80778747.25,46268.19149,1772,1384,20.97803648,-402,388,34.7846131,-78.0524873
13,3030005,303000501,30300050103,31171.72,Harrison Creek-Cape Fear River,Harrison Creek,CPF,Cape Fear,1189,187795705.5,106511.6388,1408,1399,48.70582115,-219,9,34.7855521,-78.7249443
1619,3020301,302030104,30203010406,24596.96,Newport River,Newport Marshes-Lower Newport River,WOK,White Oak,12541,147811421.6,65103.91028,12628,11839,,-87,789,34.7865497,-76.8591057
115,3030006,303000604,30300060408,11169.94,Great Coharie Creek,Turtle Branch-Great Coharie Creek,CPF,Cape Fear,1162,67201382.45,42226.53151,1175,1370,17.45302679,-13,-195,34.7896148,-78.3124988
121,3030006,303000604,30300060402,22435.23,Great Coharie Creek,Headwaters Great Coharie Creek,CPF,Cape Fear,1974,136406712.3,71389.14887,2182,2024,35.05505001,-208,158,34.7896148,-78.3124988
123,3030006,303000604,30300060404,23578.09,Great Coharie Creek,Marsh Swamp-Great Coharie Creek,CPF,Cape Fear,1786,142987469.9,68284.08554,1939,1762,36.84076008,-153,177,34.7896148,-78.3124988
148,3030006,303000604,30300060407,18028.35,Great Coharie Creek,Mill Creek-Great Coharie Creek,CPF,Cape Fear,1520,108693510.8,62932.48871,1845,1583,28.16929671,-325,262,34.7896148,-78.3124988
1571,3020301,302030104,30203010404,7958.71,Newport River,Harlowe Creek,WOK,White Oak,547,47896467.7,28882.98551,519,433,,28,86,34.7898543,-76.7047797
48,3030004,303000402,30300040201,17214.66,Upper Little River,Headwaters Upper Little River,CPF,Cape Fear,9361,105115229.8,50449.73514,8479,7545,26.89790111,882,934,34.8002309,-78.4824501
100,3030004,303000402,30300040204,25493.27,Upper Little River,Jones Creek-Upper Little River,CPF,Cape Fear,4654,155647585.3,66222.66587,4676,3855,39.83322863,-22,821,34.8002309,-78.4824501
798,3040204,304020402,30402040201,18523.66,Leith Creek,Headwaters Leith Creek,LBR,Lumber,6583,111366410.2,75911.15239,7457,8082,28.94321484,-874,-625,34.8016904,-79.4591268
869,3040204,304020402,30402040203,19051.28,Leith Creek,Leith Creek,LBR,Lumber,1272,105883790.2,65510.10223,1450,1458,27.59356145,-178,-8,34.8016904,-79.4591268
144,3030007,303000704,30300070404,19104.56,Cypress Creek-Northeast Cape Fear River,Island Creek,CPF,Cape Fear,3278,114975159.1,52264.54927,3848,3355,29.85088309,-570,493,34.8073223,-77.9053182
240,3030007,303000708,30300070805,24429.86,Harrisons Creek-Northeast Cape Fear River,Island Creek-Northeast Cape Fear River,CPF,Cape Fear,1986,145479687.4,68776.5671,1586,1346,38.17166111,400,240,34.8073223,-77.9053182
369,3040105,304010507,30401050703,14049.04,Lower Rocky River,Island Creek,YAD,Yadkin Pee Dee,3938,85414290.46,46668.82607,3732,3072,21.95163225,206,660,34.8073223,-77.9053182
1643,3010102,301010209,30101020902,32498.09,Butcher Creek-John H Kerr Reservoir,Island Creek,ROA,Roanoke,1634,183608061.7,98552.44054,1781,1759,,-147,22,34.8073223,-77.9053182
800,3040201,304020103,30402010305,29287.34,Marks Creek-Pee Dee River,Everetts Lake-Marks Creek,YAD,Yadkin Pee Dee,6339,158456830.9,96011.75885,6880,7193,41.10386577,-541,-313,34.8155551,-79.8835827
1112,3010205,301020510,30102051002,32282.59,North River,Great Swamp-North River,PAS,Pasquotank,1318,201732533.4,70472.26122,1296,1190,,22,106,34.81639,-76.63611
1196,3010205,301020510,30102051003,47163.21,North River,North River,PAS,Pasquotank,1822,293919246.8,82040.7263,1650,1295,,172,355,34.81639,-76.63611
1538,3020301,302030105,30203010503,14221.06,North River,Outlet North River,WOK,White Oak,3987,85398195.78,41633.40022,3991,3463,,-4,528,34.81639,-76.63611
1610,3020301,302030105,30203010502,18587.76,North River,Headwaters North River,WOK,White Oak,1463,111840322.3,45113.1896,1280,1256,,183,24,34.81639,-76.63611
839,3040203,304020306,30402030605,21783.29,Gallberry Swamp,Gallberry Swamp,LBR,Lumber,5797,131299795.2,75803.32359,5049,3391,34.03638819,748,1658,34.8210849,-78.8976988
785,3040201,304020104,30402010401,20139.22,Thompson Creek,Deadfall Creek,YAD,Yadkin Pee Dee,193,120715513.1,56317.52487,197,169,31.31206683,-4,28,34.8246289,-80.208419
843,3040204,304020401,30402040103,21755.25,Upper Little Pee Dee River,Joes Creek,LBR,Lumber,2003,130975404.7,73722.95952,2362,2249,33.99258216,-359,113,34.824807,-79.5842116
1549,3020301,302030101,30203010105,9751.3,Headwaters White Oak River,Holston Creek,WOK,White Oak,108,58722247.92,35832.3207,127,164,,-19,-37,34.8277228,-77.1521087
774,3040204,304020401,30402040102,13327.2,Upper Little Pee Dee River,Richmond Mill Lake-Upper Gum Swamp Creek,LBR,Lumber,1433,80283716.24,41862.70389,1567,1685,20.82375431,-134,-118,34.8280386,-79.5329451
986,3020202,302020206,30202020602,26615.55,Hog Island-Neuse River,Outlet Core Creek,NEU,Neuse,1303,161814691,57402.26994,1397,1401,41.58680467,-94,-4,34.8284943,-76.6929868
1003,3020202,302020206,30202020601,20898.61,Hog Island-Neuse River,Headwaters Core Creek,NEU,Neuse,956,126877394.5,59664.82039,1032,1076,32.65408392,-76,-44,34.8284943,-76.6929868
