X,Y,OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,source,GEOLOC_COD,STATUS,PRO_CONTAC,PHONE,EMAIL,NFA_RESTRI,Update_Dat,Doc_Link
-78.79051882,35.79072827,3334,NONCD0000602,Cary Dump,313 N DIXON ST,CARY,WAKE,35.79072827,-78.79051882,,12,Investigation,Jason Kam,919-707-8346,jason.kam@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000602*%22}
-78.6573061299999,35.77388668,3335,NONCD0000610,Old Raleigh Ldfl #11 - Dorothea Dix,DORoTHEA DIX HOSPITAL,RALEIGH,Wake,35.77388668,-78.65730613,,12,Investigation,Jason Kam,919-707-8346,jason.kam@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000610*%22}
-81.1155003699999,36.4908278,3336,NONCD0000113,Old Alleghany County LF,Southside Dr,SPARTA,Alleghany,36.4908278,-81.11550037,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000113*%22}
-82.602112,35.545758,3337,NCD980558027,Pond Road LF #2,79 and 80 Pond Rd.,Asheville,Buncombe,35.545758,-82.602112,ESRI AGOL BASE MAP,31,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980558027*%22}
-76.6379909999999,34.716303,3338,NONCD0000200,Beaufort Refuse Dump,FREEDOM PARK ROAD,BEAUFORT,Carteret,34.716303,-76.637991,ESRI AGOL BASE MAP,31,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000200*%22}
-81.06618516,35.3734577000001,3339,NONCD0000316,Stanley Refuse Dump,524 Blacksnake Road,STANLEY,Gaston,35.3734577,-81.06618516,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000316*%22}
-81.394939,35.3702490000001,3340,NONCD0000817,Westgate Park Landfill,1109 W. Carroll Street,Cherryville,GASTON,35.370249,-81.394939,,13,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000817*%22}
-81.19090376,35.3948363700001,3341,NONCD0000317,Hardin Refuse Dump,129 Dayton Rd,Dallas,Gaston,35.39483637,-81.19090376,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000317*%22}
-79.73267801,36.1017678900001,3342,NCD980557607,Glass EH County LF,1103 NEALTOWN RD,GREENSBORO,Guilford,36.10176789,-79.73267801,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980557607*%22}
-77.896653,36.033038,3343,NCD980559330,Nash County LF (Red Oak LF),Red Oak - Battleboro Road,RED OAK,Nash,36.033038,-77.896653,ESRI AGOL BASE MAP,31,Remediation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980559330*%22}
-77.43176533,34.7435797000001,3344,NONCD0000679,Jacksonville WWTP Landfill at Sturgeon City,Loyola Drive & Wardola Drive,Jacksonville,Onslow,34.7435797,-77.43176533,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000679*%22}
-80.52103084,35.6531345500001,3345,NCD980557748,Rowan County Landfill,national guard road,Salisbury,Rowan,35.65313455,-80.52103084,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980557748*%22}
-78.8066375,35.6610401200001,3346,NONCD0000665,old holly springs dump/ Cary sanitary LFl,Holly Springs Rd,HOLLY SPRINGS,Wake,35.66104012,-78.8066375,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000665*%22}
-78.622281,35.816106,3347,NONCD0000691,OLD RALEIGH LF #8,Industrial Dr,RALEIGH,WAKE,35.816106,-78.622281,ESRI AGOL BASE MAP,31,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000691*%22}
-80.6595379999999,36.14262992,3348,NONCD0000647,Yadkinville Refuse Disposal,1141 Tennessee Street,YADKINVILLE,Yadkin,36.14262992,-80.659538,,12,Investigation,Kevin Arnold,919-707-8260,kevin.arnold@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000647*%22}
-76.9114125,34.87445675,3349,NONCD0000780,BELLTOWN ROAD DUMP,302 Belltown Rd.,HAVELOCK,CRAVEN,34.87445675,-76.9114125,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000780*%22}
-78.92027638,35.11433028,3350,NONCD0000739,City of Fayetteville Landfill,Shaw Mill Rd.,Fayetteville,Cumberland,35.11433028,-78.92027638,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000739*%22}
-81.03701721,35.3349558300001,3351,NONCD0000321,Gaston Co. LF (Mt. Holly LF),Old Hwy NC 27,Mt. Holly,Gaston,35.33495583,-81.03701721,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000321*%22}
-79.9577388599999,36.0831966100001,3352,NONCD0000673,BUD HOLDING COMPANY,Sharp's Airpark Ct,GREENSBORO,GUILFORD,36.08319661,-79.95773886,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000673*%22}
-83.01253833,35.62912218,3353,NONCD0000800,Hoglen Refuse Disposal,160 White Ridge (SR 1338),Waynesville,Haywood,35.62912218,-83.01253833,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000800*%22}
-80.83797655,35.59253734,3354,NONCD0000374,Mooresville Landfill,2586 Charlotte Hwy,Mooresville,Iredell,35.59253734,-80.83797655,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000374*%22}
-79.7789350199999,35.37479173,3355,NONCD0000435,Hurley's Dump,Alternate HYW 220,BISCOE,Montgomery,35.37479173,-79.77893502,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000435*%22}
-77.3370323999999,35.60783272,3356,NCD980557698,Greenville City LF,5th Street and Cemetery Road,Greenville,Pitt,35.60783272,-77.3370324,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980557698*%22}
-80.46284631,36.39083255,3357,NONCD0000583,Pilot Mt. Refuse Dump,Indigo Lane,PILOT MT,Surry,36.39083255,-80.46284631,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000583*%22}
-78.6381050799999,35.7590669800001,3358,NONCD0000684,OLD RALEIGH LF #1,1430 S Blount St,RALEIGH,WAKE,35.75906698,-78.63810508,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000684*%22}
-78.6430149299999,35.75658471,3359,NONCD0000689,OLD RALEIGH LF #6,BLUFF ST,RALEIGH,WAKE,35.75658471,-78.64301493,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000689*%22}
-78.43657889,35.8013773100001,3360,NONCD0000614,East Wake County LF,SR 2655/ US 64,KNIGHTDALE,Wake,35.80137731,-78.43657889,,12,Remediation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000614*%22}
-78.01086101,35.35988043,3361,NONCD0000630,Goldsboro Dump,US Highway 117 Bypass,Goldsboro,Wayne,35.35988043,-78.01086101,,12,Investigation,Kevin Kelt,919-707-8331,kevin.kelt@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000630*%22}
-79.28635825,36.0898830200001,3362,NONCD0000101,MEBANE DUMP,Corrigidor Road,MEBANE,ALAMANCE,36.08988302,-79.28635825,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000101*%22}
-79.4298706599999,36.1368319000001,3363,NONCD0000102,ALAMANCE GARBAGE SERVICE,Freeland Trail,BURLINGTON,ALAMANCE,36.1368319,-79.42987066,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000102*%22}
-79.3700686399999,36.0460467300001,3364,NONCD0000104,GRAHAM DISPOSAL,Cooper Rd (SR 2109),GRAHAM,ALAMANCE,36.04604673,-79.37006864,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000104*%22}
-79.4688802699999,36.12366583,3365,NONCD0000723,DURHAM ST LDFL,DURHAM Street Ext.,BURLINGTON,ALAMANCE,36.12366583,-79.46888027,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000723*%22}
-79.44801094,36.08238599,3366,NONCD0000724,S MEBANE ST LDFL,S MEBANE ST,BURLINGTON,ALAMANCE,36.08238599,-79.44801094,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000724*%22}
-79.39255521,36.0647678300001,3367,NONCD0000726,CIVIC CENTER AREA,Goley Street,GRAHAM,ALAMANCE,36.06476783,-79.39255521,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000726*%22}
-79.3547124,36.06693834,3368,NONCD0000727,PORTER AVENUE LDFL,PORTER AVENUE,GRAHAM,ALAMANCE,36.06693834,-79.3547124,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000727*%22}
-79.37840561,36.09622998,3369,NONCD0000721,STONE QUARRY RD LDFL,STONE QUARRY RD,BURLINGTON,ALAMANCE,36.09622998,-79.37840561,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000721*%22}
-81.3087416499999,35.8127561700001,3370,NONCD0000108,Bethlehem Community Dump,Shiloh Church Rd,BETHLEHEM,Alexander,35.81275617,-81.30874165,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000108*%22}
-81.15896159,35.9097119400001,3371,NONCD0000109,Sanitary Pick-up Service,46 Warren Rd,TAYLORSVILLE,Alexander,35.90971194,-81.15896159,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000109*%22}
-81.06111619,35.89555575,3372,NCD981021090,ROGERS PROPERTY,256 Jeff Walker Lane,HIDDENITE,ALEXANDER,35.89555575,-81.06111619,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD981021090*%22}
-81.15908999,35.87099829,3373,NONCD0000111,Old Alexander County LF (SR 1608),Warren Acres Lane,TAYLORSVILLE,Alexander,35.87099829,-81.15908999,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000111*%22}
-81.1498044799999,35.93995699,3374,NONCD0000112,Taylorsville Dump,Carson Chapel Rd,TAYLORSVILLE,Alexander,35.93995699,-81.14980448,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000112*%22}
-81.11321714,36.4969416100001,3375,NONCD0000114,Sparta Refuse Disposal,271 Grandview Ave,SPARTA,Alleghany,36.49694161,-81.11321714,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000114*%22}
-80.0836437899999,34.97771834,3376,NONCD0000117,Wadesboro Landfill,Maple Lane,WADESBORO,Anson,34.97771834,-80.08364379,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000117*%22}
-79.9418533899999,34.9376999,3377,NONCD0000772,W R Bonsal #1,Hailey's Ferry Road,LILESVILLE,Anson,34.9376999,-79.94185339,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000772*%22}
-79.9408658999999,34.93560704,3378,NONCD0000774,W R Bonsal #2,Hailey's Ferry Road,Lilesville,ANSON,34.93560704,-79.9408659,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000774*%22}
-79.93323565,34.97014097,3379,NONCD0000119,Bronson Sand & Gravel Landfill,Clark Mountain Road,LILESVILLE,Anson,34.97014097,-79.93323565,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000119*%22}
-80.04206994,34.8844774,3380,NONCD0000116,Morven Dump,Rosehaven Road,MORVEN,Anson,34.8844774,-80.04206994,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000116*%22}
-80.21238318,35.0260063600001,3381,NONCD0000115,Polkton Dump,Bill Curlee Road (SR 1415),POLKTON,Anson,35.02600636,-80.21238318,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000115*%22}
-80.27894158,35.0056201400001,3382,NONCD0000118,Peachland Dump,German Hill Road,PEACHLAND,Anson,35.00562014,-80.27894158,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000118*%22}
-81.45401592,36.4302197800001,3383,NONCD0000120,Ashe County Landfill,Wade Bare Rd,JEFFERSON,Ashe,36.43021978,-81.45401592,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000120*%22}
-81.9277914799999,36.02501134,3384,NONCD0000122,Crossnore Refuse Dump,Horton Rd,CROSSMORE,Avery,36.02501134,-81.92779148,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000122*%22}
-81.99441117,35.9481778700001,3385,NONCD0000121,Green Valley Dump,Brushy Creek Rd,Spruce Pine,Avery,35.94817787,-81.99441117,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000121*%22}
-81.9161915999999,36.10384843,3386,NONCD0000124,Newland Refuse Dump,Hickory Nut Gap,NEWLAND,Avery,36.10384843,-81.9161916,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000124*%22}
-81.98760533,36.16120849,3387,NONCD0000123,Elk Park Dump,N65-19E,ELK PARK,Avery,36.16120849,-81.98760533,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000123*%22}
-76.64481972,35.5596654300001,3388,NONCD0000130,Pantego Dump,Old Country Road (SR 1706),Belhaven,Beaufort,35.55966543,-76.64481972,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000130*%22}
-76.61150051,35.6351955100001,3389,NONCD0000132,Pungo Dump,NC Highway 99 North,Pantego,Beaufort,35.63519551,-76.61150051,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000132*%22}
-77.0748045,35.5578559,3390,NONCD0000129,Washington Dump,Plymouth Street,Washington,Beaufort,35.5578559,-77.0748045,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000129*%22}
-76.7706214,35.3022995100001,3391,NONCD0000126,Aurora Dump,"SR 1921, 1 mile east of Aurora",Aurora,Beaufort,35.30229951,-76.7706214,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000126*%22}
-77.02292318,35.5566528700001,3392,NONCD0000135,Town of Washington Park Dump,Keysville Church Rd. (SR 1506),Washington,Beaufort,35.55665287,-77.02292318,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000135*%22}
-76.8018641199999,35.4840858900001,3393,NONCD0000128,Bath Dump,Possum Hill Road (SR 1743),Bath,Beaufort,35.48408589,-76.80186412,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000128*%22}
-76.97507309,35.5372016200001,3394,NONCD0000125,Suburban Sanitation Service Dump,Old Bath Highway,Washington,Beaufort,35.53720162,-76.97507309,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000125*%22}
-77.08219559,35.5271029200001,3395,NONCD0000127,Chocowinity Dump,Old US 17 Highway South,Chocowinity,Beaufort,35.52710292,-77.08219559,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000127*%22}
-76.6037412599999,35.54987235,3396,NONCD0000131,Belhaven Dump,Business US 264 and Campbell's Lane,Belhaven,Beaufort,35.54987235,-76.60374126,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000131*%22}
-77.1172138699999,35.5916620100001,3397,NCD986166734,Old Beaufort County LF,Flanders Filter Road,Washington,Beaufort,35.59166201,-77.11721387,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD986166734*%22}
