X,Y,OBJECTID,IncidentNumber,USTNum,IncidentName,Address,CityTown,ZipCode,County,Mgr,ROCode,DateOccurred,DateReported,ConfRisk,Risk,CloseOut,CurrStatus,CDNum,LURFiled,LandUse,LatDec,LongDec,FacilID,Comm,Reg,LUR_Resc,LUR_State,RRADate,RRARisk,RRARank,RRA_Rank,RRAAbate,DocsLink
1082030.01830562,781220.80435422,793,3458,AS-3458,FRANK HOLLIFIELD RESIDENCE,CHESTNUT GROVE CHURCH RD.,LITTLE SWITZERLAND,28749,Mitch,,ASH,1987/07/03 00:00:00+00,1987/07/03 00:00:00+00,L,H,1988/05/17 00:00:00+00,A,300,,RES,35.857143,-82.098372,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-3458%2A%22%7D
2680806.45322034,375467.672529169,794,3464,WI-96041,Forbes Oil Discharge,SR-1207 Crab point Loop Rd,Morehead City,28557,CARTE,LEP,WIL,1987/05/21 00:00:00+00,1987/05/21 00:00:00+00,L,L,1988/07/30 00:00:00+00,A,0,,,34.760305,-76.733055,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-96041%2A%22%7D
2955180.1854989,799367.862805924,795,3466,WA-3466,ALLIGATOR TIMBER COMPANY,HIGHWAY 64,MANNS HARBOR,27953,DARE,WRC,WAS,1988/01/02 00:00:00+00,1988/01/02 00:00:00+00,L,,1988/01/02 00:00:00+00,A,294,,RES,35.903716,-75.774137,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3466%2A%22%7D
2322226.69648167,156814.397391319,796,3470,WI-3470,CLIMATE CONTROL COMPANY (HEATCRAFT),602 SUNNYVALE DRIVE,WILMINGTON,28403,NEW H,MHH,WIL,1987/07/17 00:00:00+00,1987/07/17 00:00:00+00,L,,2008/08/07 00:00:00+00,A,0,,,34.176111,-77.934722,, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-3470%2A%22%7D
952226.215507493,653258.714184066,797,3486,AS-3486,GTE-ASHEVILLE PLASTICS,U.S. HIGHWAY 25-A SOUTH,ASHEVILLE,28813,Bunco,,ASH,1987/08/11 00:00:00+00,1987/08/18 00:00:00+00,L,L,1988/07/09 00:00:00+00,A,302,,,35.493889,-82.520833,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-3486%2A%22%7D
944202.016572639,690268.053471098,798,3494,AS-3494,ASHEVILLE ALLEYWAY,10TH PATTON AVE.,ASHEVILLE,28801,BUNCO,,ASH,1987/09/03 00:00:00+00,1987/09/03 00:00:00+00,L,,1987/11/06 00:00:00+00,A,410,,,35.594722,-82.552222,00-0-0000008428, ,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-3494%2A%22%7D
2079314.16538848,670134.049122291,799,3503,RA-3503,"BEARD RESIDENCE,SALLY",7086 KENNEBEC RD.,WILLOW SPRINGS,275929568,Wake,,RAL,1997/08/22 00:00:00+00,1997/07/23 00:00:00+00,H,H,,C,0,,RES,35.591017,-78.73322,00-0-0000004239,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3503%2A%22%7D
2595704.46792459,831209.340114273,800,3505,WA-88134,WHITEHEAD MILLING COMPANY TRUCK SPILL,NC ROUTE 308,WINDSOR,27983,BERTI,CJW,WAS,1988/01/02 00:00:00+00,1988/01/02 00:00:00+00,L,,1997/01/10 00:00:00+00,A,293,,RES,36.017222,-76.985555,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-88134%2A%22%7D
864911.133172007,541866.430632259,801,3506,AS-3506,QUEENS SERVICE STATION,P. O. BOX 61,ROSMAN,28772,Trans,,ASH,1987/09/12 00:00:00+00,1987/09/12 00:00:00+00,L,,1987/09/19 00:00:00+00,A,300,,,35.17919,-82.799641,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-3506%2A%22%7D
2352024.13995305,187498.075821774,802,3517,WI-88264,Bessie Foy Residence,6753 Market St,wilmington,,NEW H,NPM,WIL,1988/03/09 00:00:00+00,1988/03/09 00:00:00+00,L,H,2017/10/24 00:00:00+00,A,0,,,34.259495,-77.83503,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-88264%2A%22%7D
1592331.47570596,717077.135701486,803,3526,MO-3526,BUCK STEAM STATION,DUKEVILLE ROAD,SPENCER,28159,Rowan,DSG,MOR,1988/02/02 00:00:00+00,1998/02/02 00:00:00+00,L,I,2017/12/07 00:00:00+00,C,0,,,35.712534,-80.373345,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3526%2A%22%7D
2035423.58178753,811636.68981259,804,3527,RA-3527,SOUTHCHEM,2000 E. PETTIGREW ST.,DURHAM,277034049,Durha,,RAL,1987/09/14 00:00:00+00,1987/09/14 00:00:00+00,U,,,C,0,,,35.98,-78.880277,00-0-0000032183,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3527%2A%22%7D
2073892.52081055,743959.052322863,805,3529,RA-3529,LOWES OF CAR,MAYNARD RD.,CARY,27511,Wake,,RAL,1987/09/25 00:00:00+00,1987/09/25 00:00:00+00,L,L,1988/09/25 00:00:00+00,C,0,,,35.79388,-78.750833,00-0-0000002624,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3529%2A%22%7D
2047158.02427634,720247.527778256,806,3532,RA-3532,R&T JONES OIL BULK(SEE #3692),806 CENTER STREET,APEX,27502,Wake,SKP,RAL,1987/09/16 00:00:00+00,1987/09/16 00:00:00+00,U,,,C,0,,,35.728888,-78.841111,00-0-0000005680,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3532%2A%22%7D
1871229.7262444,854025.174371644,807,3539,WS-3539,CHANDLER CONCRETE,102 N. WORTH STREET,BURLINGTON,27125,ALAMA,SEK,WS,1987/09/02 00:00:00+00,1987/10/28 00:00:00+00,L,L,2022/10/06 00:00:00+00,C,0,,IND,36.095725,-79.435851,00-0-0000023799,,,,,2022/10/06 00:00:00+00,L,0,0,R,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3539%2A%22%7D
1788642.11378873,997424.944953608,808,3543,WS-3543,DUKE POWER - DAN RIVER,900 S. EDGEWOOD RD.,EDEN,27288,ROCKI,WWW,WS,1987/09/12 00:00:00+00,1987/09/12 00:00:00+00,L,L,1997/01/01 00:00:00+00,A,335,,IND,36.488279,-79.718892,00-0-0000006528,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3543%2A%22%7D
2181798.22621025,380864.721067387,809,3549,FA-3549,ROYAL STATE CONST. CO.,4TH & PINEY GROVE ST.,GARLAND,28441,Samps,JWB,FAY,1987/12/03 00:00:00+00,1987/12/03 00:00:00+00,L,,2002/03/03 00:00:00+00,C,0,,,34.794972,-78.394444,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-3549%2A%22%7D
1684343.27629259,909638.438846211,810,3552,WS-3552,BELEWS CREEK INCIDENT,8595 Belews Creek Road,BELEWS CREEK,,FORSY,ARW,WS,1988/11/26 00:00:00+00,1988/11/26 00:00:00+00,H,H,,C,0,,RES,36.24459,-80.0704,00-0-0000018500,C,N,,,2007/05/02 00:00:00+00,H,135,135,R,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3552%2A%22%7D
1357676.04448239,521235.057597217,811,3556,MO-3556,KEENER RESIDENCE,"ROUTE 8, BOX 628",GASTONIA,28056,Gasto,BCM,MOR,1991/12/26 00:00:00+00,1991/11/26 00:00:00+00,L,U,1991/02/28 00:00:00+00,A,317,,,35.16309,-81.14936,00-0-0000004170,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3556%2A%22%7D
1788940.76281225,880835.612690317,812,3567,WS-3567,WYSONG & MILES CO. - NONUST,4820 HWY 29 N,GREENSBORO,,GUILF,AED,WS,,,U,,,C,0,,,36.16806,-79.71502,00-0-0000024639,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3567%2A%22%7D
2567191.74031534,758840.098679828,813,3568,WA-88334,PRICE RESIDENCE (JIMMY),S.R. 1125 (3 MILES N OF 1001),WILLIAMSON,27892,MARTI,SNH,WAS,1988/01/02 00:00:00+00,1988/01/02 00:00:00+00,U,U,2020/11/25 00:00:00+00,C,0,,RES,35.82,-77.086666,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-88334%2A%22%7D
1748753.18166657,873273.655778759,814,3571,WS-3571,PLANTATION PIPELINE - GUILFORD GREENE,2617 QUAKER LANDING Road,GREENSBORO,27455,GUILF,LJM,WS,1988/01/02 00:00:00+00,1988/01/14 00:00:00+00,I,I,,C,0,,RES,36.146418,-79.85094,,,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3571%2A%22%7D
962608.126321177,630838.530765541,815,3577,AS-88130,RALPH WILSON PLASTICS,"P,O, BOX 248",FLETCHER,,HENDE,,ASH,1988/01/19 00:00:00+00,1988/01/22 00:00:00+00,L,U,1988/07/21 00:00:00+00,A,301,,,35.433333,-82.483333,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-88130%2A%22%7D
1772157.97227851,829426.286937432,816,3581,WS-3581,PANTRY #170,3101 PLEASANT GARDEN ROAD,PLEASANT GARDEN,,GUILF,,WS,1988/01/11 00:00:00+00,1986/07/22 00:00:00+00,L,,1995/10/25 00:00:00+00,A,337,,,36.026499,-79.770522,00-0-0000024852,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3581%2A%22%7D
1783495.7421167,861776.701848231,817,3589,WS-3589,"MCCASKILL, DONALD RESIDENCE",2807 BRAME RD.,GREENSBORO,,GUILF,,WS,1987/12/16 00:00:00+00,1988/01/20 00:00:00+00,L,,1994/04/06 00:00:00+00,A,336,,,36.115599,-79.732989,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3589%2A%22%7D
2671668.07846681,771962.444566162,818,3590,WA-3590,MCNAIR OIL COMPANY,WEST SIDE OF NC 32/US 64 INTER,PLYMOUTH,27962,WASHI,WRC,WAS,1988/01/02 00:00:00+00,1988/01/02 00:00:00+00,L,,1996/08/13 00:00:00+00,A,297,,,35.85,-76.733333,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3590%2A%22%7D
2317941.24836989,594730.779635848,819,3594,WA-88271,HAPPY STORE #346,1100 NORTH BERKLEY BLVD.,GOLDSBORO,27530,WAYNE,WRC,WAS,1988/02/19 00:00:00+00,1988/02/19 00:00:00+00,L,,2007/08/16 00:00:00+00,A,297,,RES,35.379444,-77.933333,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-88271%2A%22%7D
2832491.8035451,926641.068670985,820,3609,WA-3609,USCG JP4 SPILL,USCG SUPPORT CENTER,ELIZABETH CITY,27906-5006,PASQU,CS,WAS,1988/02/24 00:00:00+00,1988/02/25 00:00:00+00,L,,,C,0,,RES,36.26344,-76.176021,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3609%2A%22%7D
2114157.52680574,812039.206039026,821,3618,RA-3618,FALLS LAKE GROCERY,RT 1,WAKE FOREST,27587,Wake,,RAL,1988/03/05 00:00:00+00,1988/03/05 00:00:00+00,U,,,C,0,,,35.980555,-78.614166,00-0-0000022830,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3618%2A%22%7D
2322137.94504312,719071.582189249,822,3620,RA-3620,WILSON PETROLEUM BULK PLANT,422 S. DOUGLAS,WILSON,27893,Wilso,SKP,WAS,1988/01/12 00:00:00+00,1988/01/12 00:00:00+00,L,L,2020/12/12 00:00:00+00,C,0,2020/07/31 00:00:00+00,,35.720923,-77.914694,00-0-0000013331,,,,B,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3620%2A%22%7D
1691449.8823867,861147.887613568,823,3624,WS-3624,CAROLINA HYDRAULICS,HWY 421,KERNERSVILLE,,FORSY,SBW,WS,1988/03/29 00:00:00+00,1988/03/29 00:00:00+00,L,,1988/09/08 00:00:00+00,A,335,,,36.111608,-80.044573,00-0-0000000376, ,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3624%2A%22%7D
2033707.88696416,815955.597142627,824,3644,RA-92036,"E. J. Pope & Son, Inc./Caroco#1",702 N. Alston Rd,Durham,27705,DURHA,CAM,RAL,1991/09/02 00:00:00+00,1994/05/28 00:00:00+00,L,I,2015/12/04 00:00:00+00,C,0,2015/10/30 00:00:00+00,,35.99187,-78.886059,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92036%2A%22%7D
1997095.38750402,516088.202017916,825,3647,FA-3647,POPE AIR FORCE BASE-BULK STOR.,ETHRIDGE ST. & HURST DR.,POPE AFB,,Cumbe,JWB,FAY,1988/04/01 00:00:00+00,1988/05/05 00:00:00+00,L,L,,C,0,,,35.168055,-79.009722,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-3647%2A%22%7D
1995077.79842254,517563.523887336,826,3648,FA-3648,POPE AIR FORCE BASE-FIRE TRN.,ALDISH RD. & HURST DR.,POPE AFB,,CUMBE,JWB,FAY,1988/05/05 00:00:00+00,1988/05/05 00:00:00+00,L,,2002/08/07 00:00:00+00,C,0,,,35.172108,-79.016474,00-0-0000012178, ,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-3648%2A%22%7D
1791813.63995188,413752.664556076,827,3660,FA-3660,CSX-PERCOLATION PONDS,500 WATER ST.,HAMLET,28345,RICHM,KEC,FAY,1988/06/01 00:00:00+00,1988/06/01 00:00:00+00,L,,,C,0,,,34.884864,-79.694222,00-0-0000025396, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-3660%2A%22%7D
2662828.37843493,600548.558896503,828,3663,WA-3663,TEXASGULF TANK #008,TEXASGULF PLANT TANKFARM,AURORA,27806,BEAUF,RMB,WAS,1988/06/01 00:00:00+00,1988/06/01 00:00:00+00,U,,,C,0,,RES,35.379722,-76.776111,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3663%2A%22%7D
686897.24837165,537857.098380541,829,3673,AS-88133,ROGERS MINI-MART,1944 Georgia Road,FRANKLIN,28734,MACON,CEL,ASH,1988/06/15 00:00:00+00,1988/06/15 00:00:00+00,H,H,,C,0,,,35.148002,-83.394212,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-88133%2A%22%7D
1944941.53466201,814801.521868758,830,3674,RA-3674,"KIRK, C.M. RESIDENCE",RT. 3,HILLSBOROUGH,,Orang,DMD,RAL,1988/02/03 00:00:00+00,1988/02/03 00:00:00+00,H,H,,C,0,,,35.988611,-79.186111,00-0-0000031028,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3674%2A%22%7D
2630912.75991426,875133.446529457,831,3680,WA-3680,NCDOT WHITE'S CROSSROAD FACILITY,SR 1001 & SR 1344,ASKEWVILLE,27983,BERTI,CJW,WAS,1988/06/23 00:00:00+00,1988/06/23 00:00:00+00,L,,2003/06/13 00:00:00+00,A,293,,RES,36.135833,-76.863333,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3680%2A%22%7D
1575198.01892523,709334.69708132,832,3690,MO-3690,"GEEKIE, ALICE PROPERTY",HWY 70 & 1ST ST,SPENCER,28159,ROWAN,,MOR,1988/02/19 00:00:00+00,,L,U,2014/03/28 00:00:00+00,A,652,,,35.6906,-80.43068,00-0-0000013537, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3690%2A%22%7D
2047240.53278697,720247.659953327,833,3692,RA-3692,PETROLEUM WORLD(SEE #3532),SR 1010,APEX,,Wake,SKP,RAL,1988/07/12 00:00:00+00,1988/07/12 00:00:00+00,U,,,C,0,,,35.728888,-78.840833,00-0-000-034605,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3692%2A%22%7D
1411186.71624307,591829.009665875,834,3704,MO-3704,DUKE POWER CO. RIVERBEND II,HIGHWAY 16,MT. HOLLY,28120,GASTO,BCN,MOR,1989/08/06 00:00:00+00,,U,U,,C,0,,,35.36007,-80.97505,00-0-0000000031, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3704%2A%22%7D
1299030.37033979,733873.385359804,835,3705,MO-3705,INSTITUTION FOOD HOUSE,700 12TH STREET NW,HICKORY,28601,CATAW,,MOR,1988/08/09 00:00:00+00,,,,,A,0,,,35.74351,-81.362461,00-0-0000019315, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3705%2A%22%7D
1443571.51241392,742524.949763757,836,3707,MO-3707,MILSTEAD OIL COMPANY,705 JACKSON ST,STATESVILLE,28677-6740,Irede,RCM,MOR,1988/07/24 00:00:00+00,1988/08/06 00:00:00+00,L,L,,C,0,,,35.77575,-80.876,00-0-0000015137,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3707%2A%22%7D
2414909.01040524,576923.445615338,837,3717,WA-88276,DFR STALLINGS FIELD,STALLINGS FIELD,KINSTON,28501,LENOI,RMB,WAS,1988/06/28 00:00:00+00,1988/06/28 00:00:00+00,U,,,C,0,,RES,35.327222,-77.608888,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-88276%2A%22%7D
1411167.82945037,591629.171496238,838,3736,MO-3736,DUKE POWER CO. RIVERBEND I,HIGHWAY 16,MT. HOLLY,28120,Gasto,BCN,MOR,,,U,U,,C,0,,,35.35952,-80.9751,00-0-0000014297,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3736%2A%22%7D
1861697.94716889,380949.584457184,839,3761,FA-3761,EATON CORPORATION,16900 ABERDEEN ROAD,LAURINBURG,28352,Scotl,KEC,FAY,1988/08/02 00:00:00+00,1988/08/02 00:00:00+00,L,L,,C,0,,,34.795847,-79.460682,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-3761%2A%22%7D
2490293.17964268,482830.908189602,840,3774,WA-3774,C.W. CAREY OIL COMPANY,346 WEST JONES ST./HWY 58,TRENTON,28503,JONES,RMB,WAS,1988/10/12 00:00:00+00,1988/10/12 00:00:00+00,H,,,C,0,,RES,35.065555,-77.361388,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3774%2A%22%7D
1725891.96121619,848392.586967338,841,3775,WS-3775,EXXON BULK TERMINAL,6907 W. MARKET ST.,GREENSBORO,,GUILF,LJM,WS,1988/09/30 00:00:00+00,1988/09/30 00:00:00+00,L,L,,C,0,,,36.077511,-79.927576,00-0-000-010260,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3775%2A%22%7D
1215474.37459806,909255.864579947,842,3783,WS-3783,"K B PROPERTIES, INC.",NEW MARKET CENT,BOONE,,WATAU,,WS,1988/09/29 00:00:00+00,1988/09/29 00:00:00+00,L,,1990/10/12 00:00:00+00,A,335,,,36.219343,-81.659774,00-0-0000010263,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-3783%2A%22%7D
2354687.95455305,794053.927664344,843,3792,RA-3792,CSX - RAIL YARD,S. WASHINGTON ST.,ROCKY MOUNT,,Edgec,,WAS,1988/11/01 00:00:00+00,1988/11/01 00:00:00+00,L,L,,C,0,,,35.925877,-77.801992,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3792%2A%22%7D
1451212.43553433,674814.624226083,844,3802,MO-3802,MELCHOR PROPERTY,"HWY 150, MOORESVILLE",MOORESVILLE,28117,Irede,EFK,MOR,1988/10/04 00:00:00+00,1988/11/05 00:00:00+00,H,H,1988/11/10 00:00:00+00,A,652,,,35.59015,-80.846,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-3802%2A%22%7D
2007525.66499731,953292.202465199,845,3813,RA-3813,"ADCOCK, THOMAS RESIDENCE",1340 OXFORD RD.,ROXBORO,27573,Perso,,RAL,1988/10/11 00:00:00+00,1988/10/11 00:00:00+00,L,,1990/11/02 00:00:00+00,C,0,,,36.369166,-78.974444,00-0-0000000224,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3813%2A%22%7D
2213717.95350179,664859.657494034,846,3825,FA-3825,PENNY RESIDENCE,3184 NC HIGHWAY 96 N,SELMA,27576,JOHNS,JWB,FAY,1988/11/17 00:00:00+00,1988/12/01 00:00:00+00,H,H,,C,0,,RES,35.574693,-78.281276,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-3825%2A%22%7D
2897226.39504805,957655.219957409,847,3827,WA-3827,M.A. GUARD,OLD HWY 158,CONINJOCK,27923,CURRI,STF,WAS,1988/11/24 00:00:00+00,1988/11/24 00:00:00+00,H,,,C,0,,RES,36.343333,-75.953333,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-3827%2A%22%7D
2110972.50789962,719407.611712833,848,3845,RA-3845,CLOVERDALE CARWASH,2000 W GARNER ROAD,RALEIGH,,Wake,,RAL,1988/07/21 00:00:00+00,1988/07/21 00:00:00+00,L,L,,C,0,,,35.72611,-78.62611,00-0-000-016512,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3845%2A%22%7D
2105610.73024238,743148.669750134,849,3847,RA-3847,PIGEON HOUSE CREEK,,RALEIGH,,Wake,,RAL,1988/09/03 00:00:00+00,1988/09/03 00:00:00+00,U,,,C,0,,,35.791388,-78.643888,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-3847%2A%22%7D
